ข้อมูลสถานี สถานีบึงขุนทะเล,,,,,,,,,
หน่วยงาน สคพ.14,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
09/10/2562 9:30,7.9,3.3,363,29.6,10,5.73,0.16,,
09/10/2562 10:00,7.9,3.1,363,29.7,10,5.47,0.16,,
09/10/2562 10:30,7.9,3.1,363,29.7,10,5.44,0.16,,
09/10/2562 11:00,7.9,3,362,29.7,10,5.39,0.16,,
09/10/2562 11:30,7.9,3.1,359,30,11,5.22,0.15,,
09/10/2562 12:00,7.9,3.2,361,30,12,5.26,0.15,,
09/10/2562 12:30,7.9,3.2,360,30,13,5.18,0.15,,
09/10/2562 13:00,7.9,3.3,358,30.1,11,5.15,0.15,,
09/10/2562 13:30,7.9,3.3,358,29.9,11,5.26,0.15,,
09/10/2562 14:00,7.9,3.4,358,30,11,5.21,0.15,,
09/10/2562 14:30,8,3.4,359,29.9,11,5.3,0.15,,
09/10/2562 15:00,8,3.4,360,30.1,11,5.3,0.15,,
09/10/2562 15:30,8,3.4,358,30.2,11,5.31,0.15,,
09/10/2562 16:00,8,3.4,357,30.2,11,5.34,0.15,,
09/10/2562 16:30,8,3.5,358,30.1,13,5.37,0.15,,
09/10/2562 17:00,8,3.5,358,30.1,11,5.41,0.15,,
09/10/2562 17:30,8,3.4,352,30.1,11,5.43,0.15,,
09/10/2562 18:00,8,3.3,358,30,12,5.46,0.15,,
09/10/2562 18:30,8,3.2,358,30,12,5.65,0.15,,
09/10/2562 19:00,8,3.1,358,30,12,5.67,0.15,,
09/10/2562 19:30,8,3.1,352,30,12,5.57,0.15,,
09/10/2562 20:00,8,3.1,352,30,12,5.64,0.15,,
09/10/2562 20:30,8,3,355,29.9,13,5.5,0.15,,
09/10/2562 21:00,8,2.9,354,29.9,16,5.59,0.15,,
09/10/2562 21:30,8,2.8,355,29.9,19,5.61,0.15,,
09/10/2562 22:00,8,2.7,352,29.9,23,5.65,0.15,,
09/10/2562 22:30,8,2.6,352,29.9,26,5.65,0.15,,
09/10/2562 23:00,8,2.5,351,29.9,27,5.66,0.15,,
09/10/2562 23:30,8,2.5,353,29.8,20,5.74,0.15,,
10/10/2562 0:00,8,2.5,357,29.7,13,5.79,0.15,,
10/10/2562 0:30,8,2.8,355,29.7,12,5.79,0.15,,
10/10/2562 1:00,8,3.7,358,29.8,12,5.7,0.15,,
10/10/2562 1:30,8.1,4.4,357,29.8,11,5.68,0.15,,
10/10/2562 2:00,8.1,4.8,357,29.8,12,5.72,0.15,,
10/10/2562 2:30,8.1,4.8,349,29.9,12,5.75,0.15,,
10/10/2562 3:00,8.1,4.8,350,29.8,11,5.79,0.15,,
10/10/2562 3:30,8.1,4.8,350,29.8,11,5.84,0.15,,
15/10/2562 2:30,8.1,3.3,353,29.6,15,8.56,0.15,,
17/10/2562 11:00,8.1,3.1,352,28.7,14,9.83,0.15,,
24/10/2562 12:30,7.8,2,336,28.4,10,10.3,0.14,,
30/10/2562 8:00,8,3,328,28.9,12,10.3,0.14,,
07/11/2562 9:30,8,2,307,28.6,14,10.3,0.13,,
07/11/2562 10:00,8,1.9,310,28.6,14,10.3,0.13,,
07/11/2562 10:30,8,1.9,312,28.7,14,10.3,0.13,,
07/11/2562 11:00,8,1.9,310,28.9,15,10.3,0.13,,
07/11/2562 11:30,8,2.1,309,29,14,10.3,0.13,,
07/11/2562 12:00,8,2.2,313,29.1,14,10.3,0.13,,
07/11/2562 12:30,8,2.2,313,29.1,14,10.3,0.13,,
07/11/2562 13:00,8,2.2,315,29.3,15,10.3,0.13,,
07/11/2562 13:30,8,2.2,315,29.3,15,10.3,0.13,,
07/11/2562 14:00,8,2.3,316,29.3,15,10.3,0.13,,
07/11/2562 14:30,8,2.3,318,29.2,16,10.3,0.13,,
07/11/2562 15:00,8,2.4,317,29.1,16,10.3,0.13,,
07/11/2562 15:30,8,2.5,323,28.8,17,10.3,0.14,,
07/11/2562 16:00,8,2.5,324,28.8,17,10.3,0.14,,
07/11/2562 16:30,8,2.4,325,28.8,17,10.3,0.14,,
07/11/2562 17:30,8,2.4,315,28.9,16,10.3,0.13,,
07/11/2562 18:00,8,2.2,316,28.9,16,10.3,0.13,,
07/11/2562 18:30,8,2,317,29,16,10.3,0.13,,
07/11/2562 19:00,8,2.4,316,29,16,10.3,0.13,,
07/11/2562 19:30,8.1,2.8,314,29,16,10.3,0.13,,
07/11/2562 20:00,8,2.5,315,29,16,10.3,0.13,,
07/11/2562 20:30,8.1,2.7,317,29,16,10.3,0.13,,
07/11/2562 21:00,8.1,2.7,317,29,16,10.3,0.13,,
07/11/2562 21:30,8,2.6,317,28.9,16,10.3,0.13,,
07/11/2562 22:00,8,1.9,318,28.9,16,10.3,0.13,,
07/11/2562 22:30,8,2.2,315,28.9,17,10.3,0.13,,
07/11/2562 23:00,8,2.4,315,28.9,16,10.3,0.13,,
07/11/2562 23:30,8.1,2.7,313,28.9,17,10.3,0.13,,
08/11/2562 0:00,8.1,2.9,311,28.9,16,10.3,0.13,,
08/11/2562 0:30,8.1,3.1,310,28.9,16,10.3,0.13,,
08/11/2562 1:00,8.1,3.1,305,28.8,16,10.3,0.13,,
08/11/2562 1:30,8.1,3.1,306,28.8,16,10.3,0.13,,
08/11/2562 2:00,8.1,3.1,305,28.8,17,10.3,0.13,,
08/11/2562 2:30,8.1,2.9,305,28.8,17,10.3,0.13,,
08/11/2562 3:00,8,2.7,305,28.7,18,10.3,0.13,,
08/11/2562 3:30,8,2.5,306,28.7,17,10.3,0.13,,
08/11/2562 4:00,8,2.2,309,28.7,16,10.3,0.13,,
08/11/2562 4:30,8,1.9,311,28.6,16,10.3,0.13,,
08/11/2562 5:00,8,1.7,312,28.6,14,10.3,0.13,,
08/11/2562 5:30,8,1.9,308,28.6,14,10.3,0.13,,
08/11/2562 6:00,8,1.9,309,28.5,13,10.3,0.13,,
08/11/2562 6:30,8,1.9,308,28.5,13,10.3,0.13,,
08/11/2562 7:00,8,2.1,307,28.5,13,10.3,0.13,,
08/11/2562 7:30,8,1.9,297,28.1,15,10.3,0.13,,
08/11/2562 8:00,8,1.6,298,28.2,14,10.3,0.13,,
08/11/2562 8:30,8,1.8,298,28.3,14,10.3,0.13,,
08/11/2562 9:00,8,1.8,298,28.3,14,10.3,0.13,,
08/11/2562 9:30,8,2,298,28.4,14,10.3,0.13,,
08/11/2562 10:00,8,2.1,300,28.4,18,10.3,0.13,,
08/11/2562 10:30,8,2.2,301,28.6,17,10.3,0.13,,
08/11/2562 11:00,8,2.2,303,28.7,16,10.3,0.13,,
08/11/2562 11:30,8,2.3,303,28.8,16,10.3,0.13,,
08/11/2562 12:00,8,2.3,305,28.9,16,10.3,0.13,,
08/11/2562 12:30,8,2.3,306,29,15,10.3,0.13,,
08/11/2562 13:00,8,2.4,307,29.2,15,10.3,0.13,,
08/11/2562 13:30,8,2.3,307,29.2,15,10.3,0.13,,
08/11/2562 14:00,8,2.2,308,29.2,15,10.3,0.13,,
08/11/2562 14:30,8,2.6,311,30.2,16,10.3,0.13,,
08/11/2562 15:00,8,2.5,311,30.1,17,10.3,0.13,,
08/11/2562 15:30,8,2.5,309,30,16,10.3,0.13,,
08/11/2562 16:00,8,2.7,310,30.2,17,10.3,0.13,,
08/11/2562 16:30,8,2.1,310,29.9,16,10.3,0.13,,
08/11/2562 17:00,8,2.2,308,29.8,16,10.3,0.13,,
08/11/2562 17:30,8.1,3,307,29.7,16,10.3,0.13,,
08/11/2562 18:00,8,2.8,306,29.7,16,10.3,0.13,,
08/11/2562 18:30,8,2.7,305,29.2,16,10.3,0.13,,
08/11/2562 19:00,8,2.3,306,29,16,10.3,0.13,,
08/11/2562 19:30,8,2.4,309,29.1,16,10.3,0.13,,
08/11/2562 20:00,8,2.4,310,29,16,10.3,0.13,,
08/11/2562 20:30,8,2.4,312,28.9,17,10.3,0.13,,
08/11/2562 21:00,8,2.4,314,28.9,17,10.3,0.13,,
08/11/2562 22:00,8,2.2,313,28.8,17,10.3,0.13,,
08/11/2562 22:30,8,2.3,311,28.9,17,10.3,0.13,,
08/11/2562 23:00,8,2.2,308,28.8,17,10.3,0.13,,
08/11/2562 23:30,8,2.1,306,28.7,16,10.3,0.13,,
09/11/2562 0:00,8,2.3,305,28.7,16,10.3,0.13,,
09/11/2562 0:30,8.1,3,301,28.7,16,10.3,0.13,,
09/11/2562 1:00,8.1,3.4,300,28.8,16,10.3,0.13,,
09/11/2562 1:30,8.1,3.6,300,28.8,16,10.3,0.13,,
09/11/2562 2:00,8.1,3.7,298,28.8,16,10.3,0.13,,
09/11/2562 2:30,8.1,3.7,299,28.7,16,10.3,0.13,,
09/11/2562 3:00,8.1,3.8,300,28.8,16,10.3,0.13,,
09/11/2562 3:30,8.1,3.8,299,28.8,16,10.3,0.13,,
09/11/2562 4:00,8.1,3.9,297,28.8,16,10.3,0.13,,
09/11/2562 4:30,8.1,4,298,28.8,16,10.3,0.13,,
09/11/2562 5:00,8.1,3.9,286,28.8,16,10.3,0.12,,
09/11/2562 5:30,8.1,3.9,298,28.8,16,10.3,0.13,,
09/11/2562 6:00,8.1,3.8,298,28.7,16,10.3,0.13,,
09/11/2562 6:30,8.1,3.6,300,28.7,17,10.3,0.13,,
09/11/2562 7:00,8,2.9,283,28.5,16,10.3,0.12,,
09/11/2562 7:30,8,2.5,284,28.5,16,10.3,0.12,,
09/11/2562 8:00,8,2.5,286,28.5,17,10.3,0.12,,
09/11/2562 8:30,8,2.4,297,28.5,18,10.3,0.13,,
09/11/2562 9:00,8,3.7,304,28.6,13,10.3,0.13,,
09/11/2562 9:30,8,2.1,306,28.7,15,10.3,0.13,,
09/11/2562 10:00,8,2.8,308,28.8,15,10.3,0.13,,
09/11/2562 10:30,8,1.8,310,28.9,14,10.3,0.13,,
09/11/2562 11:00,8,1.4,314,29,13,10.3,0.13,,
09/11/2562 11:30,8,1.2,317,29,13,10.3,0.13,,
09/11/2562 12:00,8,1.3,322,29.1,15,10.3,0.14,,
09/11/2562 12:30,8,1.1,323,29.1,15,10.3,0.14,,
09/11/2562 13:00,8,1.3,325,29.2,16,10.3,0.14,,
09/11/2562 13:30,8,1,325,29.3,16,10.3,0.14,,
09/11/2562 14:00,8,1.6,314,29.3,13,10.3,0.13,,
09/11/2562 14:30,8,1.5,312,29.4,12,10.3,0.13,,
09/11/2562 15:00,8,1.2,316,29.3,12,10.3,0.13,,
09/11/2562 15:30,8,1.4,316,29.4,12,10.3,0.13,,
09/11/2562 16:00,8,1.7,313,29.3,12,10.3,0.13,,
09/11/2562 16:30,8,1.8,311,29.3,12,10.3,0.13,,
09/11/2562 17:00,8,1.8,308,29.2,12,10.3,0.13,,
09/11/2562 17:30,8,1.9,307,29.1,11,10.3,0.13,,
09/11/2562 18:00,8,1.5,308,29.1,11,10.3,0.13,,
09/11/2562 18:30,8,1.7,308,29.1,11,10.3,0.13,,
09/11/2562 19:00,8,1.6,310,29,11,10.3,0.13,,
09/11/2562 19:30,8,1.8,309,29,11,10.3,0.13,,
09/11/2562 20:00,8,1.7,308,29,11,10.3,0.13,,
09/11/2562 20:30,8,1.7,310,29,11,10.3,0.13,,
09/11/2562 21:00,8,1.7,312,29.1,12,10.3,0.13,,
09/11/2562 21:30,8,1.6,315,29.1,16,10.3,0.13,,
09/11/2562 22:00,8,1.7,317,29.1,13,10.3,0.13,,
09/11/2562 22:30,8,1.6,318,29.1,13,10.3,0.13,,
09/11/2562 23:00,8,1.4,319,29.1,13,10.3,0.14,,
09/11/2562 23:30,8,1.3,320,29,13,10.3,0.14,,
10/11/2562 0:00,8,1.4,319,29,13,10.3,0.14,,
10/11/2562 0:30,8,1.3,315,28.9,11,10.3,0.13,,
10/11/2562 1:00,8,1.3,313,28.8,11,10.3,0.13,,
10/11/2562 1:30,8,1.3,313,28.8,11,10.3,0.13,,
10/11/2562 2:00,8.1,2.4,310,28.8,11,10.3,0.13,,
10/11/2562 2:30,8.1,3,309,28.8,11,10.3,0.13,,
10/11/2562 3:00,8.1,3.3,308,28.8,11,10.3,0.13,,
10/11/2562 3:30,8.1,3.4,308,28.8,11,10.3,0.13,,
10/11/2562 4:00,8.1,3.2,308,28.8,10,10.3,0.13,,
10/11/2562 4:30,8.1,3.2,308,28.7,10,10.3,0.13,,
10/11/2562 5:00,8.1,3.1,308,28.7,10,10.3,0.13,,
10/11/2562 5:30,8.1,3.5,306,28.8,10,10.3,0.13,,
10/11/2562 6:00,8.1,3.7,304,28.8,10,10.3,0.13,,
10/11/2562 6:30,8.1,3.1,308,28.7,11,10.3,0.13,,
10/11/2562 7:00,8,2.4,297,28.5,11,10.3,0.13,,
10/11/2562 7:30,8,2.2,298,28.5,11,10.3,0.13,,
10/11/2562 8:00,8,2.3,299,28.5,11,10.3,0.13,,
10/11/2562 8:30,8,2.5,302,28.5,11,10.3,0.13,,
10/11/2562 9:00,8,2.3,303,28.6,11,10.3,0.13,,
10/11/2562 9:30,8,2.3,305,28.7,11,10.3,0.13,,
10/11/2562 10:00,8,2.1,307,28.8,11,10.3,0.13,,
10/11/2562 10:30,8,2.1,310,28.8,11,10.3,0.13,,
10/11/2562 11:00,8,1.8,312,28.8,12,10.3,0.13,,
10/11/2562 11:30,8,1.6,317,28.9,13,10.3,0.13,,
10/11/2562 12:00,8,1.4,319,29,13,10.3,0.14,,
10/11/2562 12:30,8,1.5,322,29,15,10.3,0.14,,
10/11/2562 13:30,8,1.6,321,29,13,10.3,0.14,,
10/11/2562 14:00,8,2.1,310,29.1,10,10.3,0.13,,
10/11/2562 14:30,8,1.8,310,29.1,10,10.3,0.13,,
10/11/2562 15:00,8,1.6,311,29.2,10,10.3,0.13,,
10/11/2562 15:30,8,2.2,309,29.2,11,10.3,0.13,,
10/11/2562 16:30,8.1,2.9,307,29.2,11,10.3,0.13,,
10/11/2562 17:00,8.1,3.2,306,29.2,10,10.3,0.13,,
10/11/2562 17:30,8.1,3.1,306,29.1,10,10.3,0.13,,
10/11/2562 18:00,8.1,3,305,29.1,12,10.3,0.13,,
10/11/2562 18:30,8.1,2.6,305,29.1,11,10.3,0.13,,
10/11/2562 19:00,8.1,2.3,305,29.1,12,10.3,0.13,,
10/11/2562 19:30,8.1,2.9,305,29,11,10.3,0.13,,
10/11/2562 20:00,8,2.2,305,28.9,11,10.3,0.13,,
10/11/2562 20:30,8,1.9,307,28.9,11,10.3,0.13,,
10/11/2562 21:00,8,1.6,299,28.8,11,10.3,0.13,,
10/11/2562 21:30,8,1.5,297,28.7,11,10.3,0.13,,
10/11/2562 22:00,8,1.6,298,28.7,11,10.3,0.13,,
10/11/2562 22:30,8,1.3,298,28.7,10,10.3,0.13,,
10/11/2562 23:00,8,1.8,299,28.7,11,10.3,0.13,,
10/11/2562 23:30,8,1.6,300,28.7,11,10.3,0.13,,
11/11/2562 0:00,8,1.4,300,28.7,10,10.3,0.13,,
11/11/2562 0:30,8,0.9,301,28.6,10,10.3,0.13,,
11/11/2562 1:00,8,1.4,301,28.6,10,10.3,0.13,,
11/11/2562 1:30,8,1,303,28.5,10,10.3,0.13,,
11/11/2562 2:00,8,0.7,304,28.5,10,10.3,0.13,,
11/11/2562 2:30,8,1,310,28.5,10,10.3,0.13,,
11/11/2562 3:00,8,1.4,308,28.4,10,10.3,0.13,,
11/11/2562 3:30,8.1,2,307,28.4,10,10.3,0.13,,
11/11/2562 4:00,8.1,2.2,305,28.4,10,10.3,0.13,,
11/11/2562 4:30,8.1,2.5,303,28.4,10,10.3,0.13,,
11/11/2562 5:00,8.1,2.5,302,28.4,10,10.3,0.13,,
11/11/2562 5:30,8.1,2.6,301,28.4,10,10.3,0.13,,
11/11/2562 6:00,8.1,2.7,300,28.4,10,10.3,0.13,,
11/11/2562 6:30,8.1,2.8,301,28.4,10,10.3,0.13,,
11/11/2562 7:00,8,1.9,293,28.2,11,10.3,0.12,,
11/11/2562 7:30,8,1.8,283,28.1,11,10.3,0.12,,
11/11/2562 8:00,8,1.7,287,28.2,11,10.3,0.12,,
11/11/2562 8:30,8,1.6,290,28.3,11,10.3,0.12,,
11/11/2562 9:00,8,1.6,293,28.3,11,10.3,0.12,,
11/11/2562 9:30,8,1.5,295,28.4,12,10.3,0.12,,
11/11/2562 10:00,8,1.5,297,28.5,16,10.3,0.13,,
11/11/2562 10:30,8,1.3,298,28.6,12,10.3,0.13,,
11/11/2562 11:00,8,1.4,301,28.8,13,10.3,0.13,,
11/11/2562 11:30,8,1.6,305,28.9,14,10.3,0.13,,
11/11/2562 12:00,8,1.6,309,28.9,14,10.3,0.13,,
11/11/2562 12:30,8,1.6,312,29.1,15,10.3,0.13,,
11/11/2562 13:00,8,1.5,315,29.1,15,10.3,0.13,,
11/11/2562 13:30,8,1.6,317,29.2,14,10.3,0.13,,
11/11/2562 14:00,8,1.5,317,29.3,14,10.3,0.13,,
11/11/2562 14:30,8,1.7,307,29.3,12,10.3,0.13,,
11/11/2562 15:00,8,1.5,302,29.3,11,10.3,0.13,,
11/11/2562 15:30,8,1.9,305,29.3,11,10.3,0.13,,
11/11/2562 16:00,8,1.9,302,29.4,11,10.3,0.13,,
11/11/2562 16:30,8,1.9,300,29.4,11,10.3,0.13,,
11/11/2562 17:00,8,2.5,298,29.3,15,10.3,0.13,,
11/11/2562 17:30,8,2.8,298,29.3,11,10.3,0.13,,
11/11/2562 18:00,8,3,298,29.2,12,10.3,0.13,,
11/11/2562 18:30,8.1,3.1,298,29.1,12,10.3,0.13,,
11/11/2562 19:00,8.1,3.2,298,29.1,12,10.3,0.13,,
11/11/2562 19:30,8.1,2.9,298,29.1,12,10.3,0.13,,
11/11/2562 20:00,8,2.4,298,29,13,10.3,0.13,,
11/11/2562 20:30,8,1.9,298,29,12,10.3,0.13,,
11/11/2562 21:00,8,2.3,298,29,11,10.3,0.13,,
11/11/2562 21:30,8,2.3,302,28.9,12,10.3,0.13,,
11/11/2562 22:00,8,2.3,284,28.7,11,10.3,0.12,,
11/11/2562 22:30,8,2.4,286,28.6,11,10.3,0.12,,
11/11/2562 23:00,8,2.3,290,28.6,12,10.3,0.12,,
11/11/2562 23:30,8,2.1,292,28.6,11,10.3,0.12,,
12/11/2562 0:00,8,2.1,294,28.6,11,10.3,0.12,,
12/11/2562 0:30,8,2,295,28.6,11,10.3,0.12,,
12/11/2562 1:00,8,1.9,296,28.6,11,10.3,0.12,,
12/11/2562 1:30,8,1,295,28.5,11,10.3,0.12,,
12/11/2562 2:00,8,1.1,294,28.5,10,10.3,0.12,,
12/11/2562 2:30,8,1,292,28.4,10,10.3,0.12,,
21/11/2562 7:30,8.1,1.8,301,28,12,10.3,0.13,,
04/12/2562 1:00,8.2,3.1,305,28.1,16,10.3,0.13,,
09/12/2562 12:00,8.3,3.4,315,27,15,10.3,0.13,,
09/12/2562 13:00,8.4,3.6,312,27,15,10.3,0.13,,
09/12/2562 13:30,8.4,3.8,312,27.1,17,10.3,0.13,,
09/12/2562 14:00,8.4,3.6,312,27,15,10.3,0.13,,
09/12/2562 14:30,8.4,3.4,312,27,14,10.3,0.13,,
09/12/2562 15:00,8.4,3.9,314,27.1,15,10.3,0.13,,
09/12/2562 15:30,8.4,4.9,315,27.2,15,10.3,0.13,,
09/12/2562 16:00,8.4,5.1,315,27.1,13,10.3,0.13,,
09/12/2562 16:30,8.4,4.6,316,26.9,13,10.3,0.13,,
09/12/2562 17:00,8.4,4.3,315,26.9,14,10.3,0.13,,
09/12/2562 17:30,8.4,4.2,316,26.8,14,10.3,0.13,,
09/12/2562 18:00,8.4,4.4,315,26.8,15,10.3,0.13,,
09/12/2562 19:00,8.5,4.9,315,26.7,15,10.3,0.13,,
09/12/2562 19:30,8.5,5.1,314,26.7,14,10.3,0.13,,
09/12/2562 20:00,8.5,5.1,315,26.7,15,10.3,0.13,,
09/12/2562 20:30,8.5,5.1,315,26.7,15,10.3,0.13,,
09/12/2562 21:00,8.5,5.2,315,26.7,14,10.3,0.13,,
09/12/2562 21:30,8.5,5.2,315,26.6,15,10.3,0.13,,
09/12/2562 22:00,8.5,5.1,314,26.6,14,10.3,0.13,,
09/12/2562 23:00,8.4,4.7,315,26.6,14,10.3,0.13,,
09/12/2562 23:30,8.5,4.8,314,26.5,14,10.3,0.13,,
10/12/2562 0:00,8.5,4.9,314,26.6,14,10.3,0.13,,
10/12/2562 0:30,8.5,4.7,315,26.5,15,10.3,0.13,,
10/12/2562 1:00,8.5,4.7,315,26.5,14,10.3,0.13,,
10/12/2562 1:30,8.5,4.9,314,26.4,14,10.3,0.13,,
10/12/2562 2:00,8.5,5,315,26.4,15,10.3,0.13,,
10/12/2562 2:30,8.5,4.8,315,26.4,14,10.3,0.13,,
10/12/2562 3:00,8.5,4.7,315,26.4,15,10.3,0.13,,
10/12/2562 3:30,8.5,4.7,315,26.4,15,10.3,0.13,,
10/12/2562 4:00,8.4,4.4,315,26.4,15,10.3,0.13,,
10/12/2562 4:30,8.4,3.9,315,26.3,15,10.3,0.13,,
10/12/2562 5:00,8.4,3.8,315,26.2,15,10.3,0.13,,
10/12/2562 5:30,8.3,3.5,322,26.1,14,10.3,0.14,,
10/12/2562 6:00,8.3,3,325,26.1,15,10.3,0.14,,
10/12/2562 6:30,8.3,3,325,26.1,15,10.3,0.14,,
10/12/2562 7:00,8.3,3.1,325,26.1,15,10.3,0.14,,
10/12/2562 7:30,8.2,3,323,26.1,15,10.3,0.14,,
10/12/2562 8:30,8.2,2.9,322,26.2,15,10.3,0.14,,
10/12/2562 9:00,8.3,3.1,321,26.3,14,10.3,0.14,,
10/12/2562 9:30,8.3,3.1,320,26.4,15,10.3,0.14,,
10/12/2562 10:00,8.3,3.1,319,26.6,15,10.3,0.14,,
10/12/2562 10:30,8.3,3.2,319,26.7,16,10.3,0.14,,
10/12/2562 11:00,8.3,3.3,319,26.7,16,10.3,0.14,,
10/12/2562 11:30,8.3,3.5,318,26.8,15,10.3,0.13,,
10/12/2562 12:00,8.3,3.6,317,26.9,16,10.3,0.13,,
10/12/2562 12:30,8.3,3.7,317,26.9,15,10.3,0.13,,
10/12/2562 13:00,8.3,3.7,317,27,16,10.3,0.13,,
10/12/2562 13:30,8.3,3.5,317,27.1,16,10.3,0.13,,
10/12/2562 14:00,8.3,3.3,317,27.2,16,10.3,0.13,,
10/12/2562 14:30,8.4,3.5,317,27.1,16,10.3,0.13,,
10/12/2562 15:00,8.4,4.3,318,27.6,15,10.3,0.13,,
10/12/2562 15:30,8.4,5.2,318,27.5,15,10.3,0.13,,
10/12/2562 16:00,8.4,4.6,319,27.2,15,10.3,0.14,,
10/12/2562 16:30,8.3,3.9,319,27,15,10.3,0.14,,
10/12/2562 17:00,8.3,3.7,320,26.9,15,10.3,0.14,,
10/12/2562 17:30,8.3,3.8,320,26.8,15,10.3,0.14,,
10/12/2562 18:00,8.3,3.9,319,26.8,15,10.3,0.14,,
10/12/2562 18:30,8.3,4.1,319,26.7,15,10.3,0.14,,
10/12/2562 19:30,8.3,4.2,318,26.7,17,10.3,0.13,,
10/12/2562 20:00,8.4,4.3,317,26.7,16,10.3,0.13,,
10/12/2562 20:30,8.4,4.4,318,26.7,16,10.3,0.13,,
10/12/2562 21:00,8.4,4.4,318,26.7,15,10.3,0.13,,
10/12/2562 21:30,8.4,4.2,318,26.7,15,10.3,0.13,,
10/12/2562 22:30,8.4,3.9,318,26.6,15,10.3,0.13,,
10/12/2562 23:30,8.4,4,318,26.6,15,10.3,0.13,,
11/12/2562 0:00,8.4,4,318,26.6,15,10.3,0.13,,
11/12/2562 0:30,8.4,3.9,318,26.6,16,10.3,0.13,,
11/12/2562 1:00,8.4,3.8,319,26.6,15,10.3,0.14,,
11/12/2562 1:30,8.4,3.8,319,26.5,16,10.3,0.14,,
11/12/2562 2:00,8.4,3.7,319,26.5,16,10.3,0.14,,
11/12/2562 3:00,8.4,3.6,318,26.4,15,10.3,0.13,,
11/12/2562 3:30,8.3,3.4,319,26.4,16,10.3,0.14,,
11/12/2562 4:00,8.3,3.2,320,26.4,16,10.3,0.14,,
11/12/2562 4:30,8.3,3.2,320,26.4,16,10.3,0.14,,
11/12/2562 5:00,8.3,3,319,26.3,16,10.3,0.14,,
11/12/2562 6:30,8.2,2.7,327,26.2,16,10.3,0.14,,
11/12/2562 7:00,8.2,2.9,327,26.2,16,10.3,0.14,,
11/12/2562 7:30,8.2,2.7,324,26.2,16,10.3,0.14,,
11/12/2562 8:00,8.2,2.8,324,26.4,15,10.3,0.14,,
11/12/2562 8:30,8.2,2.6,323,26.5,16,10.3,0.14,,
11/12/2562 9:00,8.2,2.7,323,26.6,16,10.3,0.14,,
11/12/2562 9:30,8.2,2.9,322,26.7,16,10.3,0.14,,
11/12/2562 10:00,8.2,3.1,323,26.8,16,10.3,0.14,,
11/12/2562 11:00,8.3,3.2,321,26.9,17,10.3,0.14,,
11/12/2562 11:30,8.3,3.2,322,27,17,10.3,0.14,,
11/12/2562 12:00,8.3,3.3,321,27.1,17,10.3,0.14,,
11/12/2562 12:30,8.3,3.2,321,27.2,18,10.3,0.14,,
11/12/2562 13:00,8.3,3.3,320,27.3,18,10.3,0.14,,
11/12/2562 13:30,8.3,3.4,319,27.3,18,10.3,0.14,,
11/12/2562 14:00,8.3,3.5,318,27.4,18,10.3,0.13,,
11/12/2562 14:30,8.3,3.5,318,27.5,17,10.3,0.13,,
11/12/2562 15:00,8.3,3.3,318,27.5,17,10.3,0.13,,
11/12/2562 15:30,8.3,3.4,319,27.7,17,10.3,0.14,,
11/12/2562 16:00,8.4,4.7,320,27.9,16,10.3,0.14,,
11/12/2562 16:30,8.4,5.1,320,27.5,15,10.3,0.14,,
11/12/2562 17:00,8.3,4.2,320,27.2,16,10.3,0.14,,
11/12/2562 17:30,8.3,3.9,320,27.1,16,10.3,0.14,,
11/12/2562 18:00,8.3,4,320,27,16,10.3,0.14,,
11/12/2562 18:30,8.3,4.2,320,26.9,16,10.3,0.14,,
11/12/2562 19:00,8.3,4.3,320,26.9,17,10.3,0.14,,
11/12/2562 19:30,8.3,4.3,321,26.9,16,10.3,0.14,,
11/12/2562 20:00,8.3,4.4,320,26.9,19,10.3,0.14,,
11/12/2562 20:30,8.4,4.5,320,26.9,16,10.3,0.14,,
11/12/2562 21:00,8.4,4.5,320,26.8,15,10.3,0.14,,
11/12/2562 21:30,8.4,4.5,320,26.9,15,10.3,0.14,,
11/12/2562 22:00,8.4,4.5,319,26.9,14,10.3,0.14,,
11/12/2562 22:30,8.3,4.3,319,26.8,14,10.3,0.14,,
11/12/2562 23:00,8.3,4.1,319,26.8,15,10.3,0.14,,
11/12/2562 23:30,8.3,4.1,318,26.9,15,10.3,0.13,,
12/12/2562 0:00,8.3,4,318,26.8,15,10.3,0.13,,
12/12/2562 0:30,8.3,4,320,26.7,15,10.3,0.14,,
12/12/2562 1:00,8.4,4.2,320,26.8,15,10.3,0.14,,
12/12/2562 1:30,8.3,4.2,320,26.7,15,10.3,0.14,,
12/12/2562 2:00,8.3,3.8,318,26.7,15,10.3,0.13,,
12/12/2562 2:30,8.3,3.4,320,26.7,16,10.3,0.14,,
12/12/2562 3:00,8.3,3,320,26.6,16,10.3,0.14,,
12/12/2562 3:30,8.3,3.1,320,26.6,16,10.3,0.14,,
12/12/2562 4:00,8.3,3.4,320,26.6,15,10.3,0.14,,
12/12/2562 4:30,8.3,3.7,320,26.6,15,10.3,0.14,,
12/12/2562 5:00,8.3,3.5,320,26.6,16,10.3,0.14,,
12/12/2562 5:30,8.3,3.1,323,26.4,16,10.3,0.14,,
12/12/2562 6:00,8.2,3.1,327,26.3,16,10.3,0.14,,
12/12/2562 6:30,8.2,2.7,326,26.3,17,10.3,0.14,,
